game_date,run_date,run_id,run_mode,generated_at_utc,pipeline_version,model_version,model_artifact_hash,source_data_asof_utc,player_id,player_name,team,opponent,game_id,event_id,stat,line,role_bucket,hard_role_bucket,role_mixture_enabled,role_mixture_weights_json,role_entropy,role_bucket_confidence,projected_minutes,minutes_q10,minutes_q50,minutes_q90,inactive_risk,expected_lineup_status,official_lineup_status,injury_status,injury_source,injury_last_updated_utc,lineup_source,lineup_last_updated_utc,stale_injury_flag,stale_lineup_flag,market_line,p_over,model_prob_under_active,fair_over_odds,fair_under_odds,pmf_mean,pmf_variance,pmf_p10,pmf_p50,pmf_p90,market_prob_over,no_vig_market_prob_over,edge,market_status,delivery_status,unavailable_reason,calculation_source,calculation_status
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,5.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,5.5,0.2211,0.7789,352.0,-352.0,4.3209,2.6324,2.0,4.0,6.0,0.4248,0.4248,-0.2037,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,4.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,4.5,0.4374,0.5626,129.0,-129.0,4.3209,2.6324,2.0,4.0,6.0,0.5468,0.5468,-0.1093,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,4.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,4.5,0.4374,0.5626,129.0,-129.0,4.3209,2.6324,2.0,4.0,6.0,0.5504,0.5504,-0.1129,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,4.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,4.5,0.4374,0.5626,129.0,-129.0,4.3209,2.6324,2.0,4.0,6.0,0.5306,0.5306,-0.0932,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,5.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,5.5,0.2211,0.7789,352.0,-352.0,4.3209,2.6324,2.0,4.0,6.0,0.3887,0.3887,-0.1676,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,4.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,4.5,0.4374,0.5626,129.0,-129.0,4.3209,2.6324,2.0,4.0,6.0,0.5446,0.5446,-0.1072,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,3.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,3.5,0.7053,0.2947,-239.0,239.0,4.3209,2.6324,2.0,4.0,6.0,0.7059,0.7059,-0.0006,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,4.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,4.5,0.4374,0.5626,129.0,-129.0,4.3209,2.6324,2.0,4.0,6.0,0.5477,0.5477,-0.1103,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,4.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,4.5,0.4374,0.5626,129.0,-129.0,4.3209,2.6324,2.0,4.0,6.0,0.5306,0.5306,-0.0932,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
2026-05-25,2026-05-25,79f36de6-7071-4b25-b78e-db355f4bc44d,morning_expected,2026-05-25T17:16:40Z,a9062c09,a9062c09#phase10c,,2026-05-25T17:16:35Z,192,James Harden,CLE,NYK,21713901,,reb,4.5,starter,starter,True,,,,33.3688,,36.7141,,0.05,projected,not_available_yet,unknown,bdl_injuries_only,2026-05-25T17:15:55Z,bdl_lineup_freshness_manifest,,False,False,4.5,0.4374,0.5626,129.0,-129.0,4.3209,2.6324,2.0,4.0,6.0,0.5455,0.5455,-0.108,full,ready,,build_derek_forward_feed:v1_model_only_plus_market_reference,ok
