snapshot_type,snapshot_time_utc,delivery_date,game_id,player_id,player_name,team,opponent,is_home,stat,pmf_json,pmf_mean,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_version,pmf_source,calibration_source,role_bucket,role_source,calibration_confidence,minutes_mean,minutes_q50,minutes_p10,minutes_p50,minutes_p90,minutes_std,p_inactive_used,rotation_probability,starter_probability,projected_role,player_game_eligible,eligibility_reason,has_current_market_line,sportsbook,book,market_key,line,market_line,p_over,over_price_american,under_price_american,market_no_vig_over_prob,market_no_vig_under_prob,model_p_under,fair_over_odds_american,fair_under_odds_american,edge,edge_over,edge_under,market_snapshot_time_utc,market_coverage_status,finality_status,finality_blocker_codes,injury_freshness_status,lineup_freshness_status,role_freshness_status,odds_freshness_status,outcomes_freshness_status,tov_status,pmf_valid,pmf_sum_error,expected_lineup_status,official_lineup_status,lineup_source,lineup_last_updated_utc,injury_context_source,injury_report_fetched_at_utc
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,13.5,13.5,0.247,194.0,-270.0,0.3179,0.6821,0.753,305.0,-305.0,-0.0709,-0.0709,0.0709,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,12.5,12.5,0.2905,154.0,-210.0,0.3676,0.6324,0.7095,244.0,-244.0,-0.0771,-0.0771,0.0771,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,11.5,11.5,0.3403,124.0,-166.0,0.417,0.583,0.6597,194.0,-194.0,-0.0768,-0.0768,0.0768,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,10.5,10.5,0.3968,-106.0,-125.0,0.4808,0.5192,0.6032,152.0,-152.0,-0.0841,-0.0841,0.0841,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,9.5,9.5,0.4636,-140.0,108.0,0.5482,0.4518,0.5364,116.0,-116.0,-0.0846,-0.0846,0.0846,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,8.5,8.5,0.5355,-192.0,142.0,0.6141,0.3859,0.4645,-115.0,115.0,-0.0786,-0.0786,0.0786,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,7.5,7.5,0.608,-260.0,188.0,0.6753,0.3247,0.392,-155.0,155.0,-0.0673,-0.0673,0.0673,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,6.5,6.5,0.6652,-340.0,235.0,0.7213,0.2787,0.3348,-199.0,199.0,-0.0562,-0.0562,0.0562,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,5.5,5.5,0.7338,-500.0,320.0,0.7778,0.2222,0.2662,-276.0,276.0,-0.0439,-0.0439,0.0439,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
morning,2026-05-28T23:09:49Z,2026-05-28,21713533,89,Alex Caruso,OKC,SAS,False,pts,"{""0"": 0.03213085928542695, ""1"": 0.04228911129951502, ""2"": 0.02765513263230455, ""3"": 0.03788929091312716, ""4"": 0.053512680983817, ""5"": 0.0726764255534455, ""6"": 0.06867372701129337, ""7"": 0.05719163930302426, ""8"": 0.07248558271412074, ""9"": 0.07189703411061177, ""10"": 0.06683603112625593, ""11"": 0.05649407899272769, ""12"": 0.049814531773228275, ""13"": 0.043454490915779034, ""14"": 0.0388143292081045, ""15"": 0.04571529138132353, ""16"": 0.03700734107844157, ""17"": 0.024951722684589762, ""18"": 0.017540389072665606, ""19"": 0.022721485336513924, ""20"": 0.01086929189335661, ""21"": 0.011050412131905062, ""22"": 0.012785774700412308, ""23"": 0.007493605836100859, ""24"": 0.007801697754778955, ""25"": 0.0028893296904096946, ""26"": 0.0012141801811706911, ""27"": 0.002042977384755917, ""28"": 0.0006115361490855357, ""29"": 0.00038811773333467754, ""30"": 0.0001698896882435735, ""31"": 0.0003081664395105389, ""32"": 0.0005922325463708315, ""33"": 0.00016161243447854502, ""34"": 7.943258204218498e-05, ""35"": 0.00046403981278111934, ""36"": 4.5929758622236455e-05, ""37"": 0.00022608154821363014, ""38"": 0.0005185961996650405, ""39"": 0.00023406140663645653, ""40"": 7.225204564819921e-05, ""41"": 0.00014988199906643498, ""42"": 7.972470709474153e-05}",9.6602,9.6602,9,5,0.0321,0.9679,0.9256,0.8979,0.86,0.8065,0.7338,0.6652,0.608,0.5355,0.4636,0.3968,0.3403,0.2905,0.247,0.2082,0.1625,0.1255,0.1005,0.083,0.0602,12bafe90#phase10c,stat_grid:pmf_sim_v1+role_aware_pmf_cal_v1:rotation+monotone_pit_cdf_v1,phase8_role_aware_pmf_cal_v1+monotone_inactive_global_v1,rotation,projected_minutes,high,20.6614,20.1453,8.8216,20.1453,29.9606,8.1463,0.05,0.8522,0.1308,rotation,True,current_market_line,True,fanduel,fanduel,player_pts_over_under,4.5,4.5,0.8065,-850.0,470.0,0.8361,0.1639,0.1935,-417.0,417.0,-0.0295,-0.0295,0.0295,2026-05-28T23:08:42.830387Z,full,provisional,lineup_unconfirmed,latest_valid_report_selected,projected,derived_from_projected_minutes,ok,finals_pending,current_phase8,ok,0.0,projected,not_available_yet,bdl_lineup_freshness_manifest,2026-05-28T22:48:42Z,bdl_plus_nba_official,2026-05-28T23:09:00Z
