player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
Julius Randle,387,MIN,DEN,False,21681987,,pts,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,17.291274,17,16,0.010030090271,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Julius Randle,387,MIN,DEN,False,21681987,,reb,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,4.688295,4,3,0.069890858116,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Julius Randle,387,MIN,DEN,False,21681987,,ast,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,3.576815,3,1,0.125025005001,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Julius Randle,387,MIN,DEN,False,21681987,,fg3m,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.6799,2,2,0.1291,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Bruce Brown,69,DEN,MIN,True,21681987,,fg3m,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,bench,0.708,1,1,0.4173,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,medium,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Mike Conley,104,MIN,DEN,False,21681987,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,bench,0.678368,0,0,0.620262026203,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,medium,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Christian Braun,38017709,DEN,MIN,True,21681987,,pts,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,11.942786,11,14,0.019539078156,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Christian Braun,38017709,DEN,MIN,True,21681987,,fg3m,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,1.4159,1,1,0.1742,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Christian Braun,38017709,DEN,MIN,True,21681987,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.368537,0,0,0.772277227723,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Nah'Shon Hyland,17896031,MIN,DEN,False,21681987,,fg3m,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,2.20182,2,2,0.064306430643,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Ayo Dosunmu,17895983,MIN,DEN,False,21681987,,reb,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,3.96241,4,2,0.091419406576,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
Ayo Dosunmu,17895983,MIN,DEN,False,21681987,,ast,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,3.224238,3,1,0.139133921411,,,,,morning,2026-04-29T19:57:11Z,bb723eb#phase10c,9da0cf79-d99f-453d-92cc-de3b4001b40d,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
